day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-11-09,-0.17718937502446816,0.8580943122492134,-0.16588832860185307,0.9140528900963498,16.0
2025-11-10,-0.18791598973382723,1.0390658390739187,-0.05493841465074615,0.9848313055142894,7.0
2025-11-11,-0.011271841469109312,0.9488797308725162,-0.39018404078341573,0.3302099014294455,7.0
2025-11-12,-0.17230315011516165,0.9796677900119967,1.0263606579096363,0.9856224137167492,7.0
2025-11-13,-0.5030718094985036,0.843586208383298,-0.08898383538099636,1.073892622295645,8.0
2025-11-14,0.04372805708597071,0.4504513073487721,0.7600403025869168,2.282105144660085,6.0
2025-11-15,0.7720669265917591,1.0,-0.5716564290229709,1.0,1.0
2025-11-16,0.8364187870925822,1.0,-0.6871561472124407,1.0,1.0
2025-11-17,-0.6694891892129045,0.6920753744642034,-0.39720972501122337,0.6755995673111472,4.0
2025-11-18,-0.26572915273440884,1.2068316968416626,-0.529545236669705,0.03989503942995434,3.0
2025-11-19,-0.9621905076944146,0.17605567358170854,-0.5180285307925976,0.04886124493580176,2.0
2025-11-20,-1.4217795068333032,0.978260826922072,-0.5476839475502859,0.16101332312626485,3.0
2025-11-21,0.7526860782864817,0.9114841090986808,-0.5027332259785089,0.3423981052156372,4.0
2025-11-22,-0.9790551642917694,0.5131113074290352,-0.4331904383005942,0.4738714757611856,3.0
2025-11-23,-0.5997794039899614,0.51588041761477,0.09096602494471326,0.812387115199281,2.0
2025-11-25,0.22125338097234293,0.30952039022947275,-0.5782373042965637,0.0917107847004723,5.0
2025-11-26,-0.4170644381257949,0.37240955399869674,-0.5697061682430985,0.09594501167718118,3.0
2025-11-27,-0.0686855792284089,1.5502895174320923,-0.5985183071207896,0.10066675982236459,5.0
2025-11-28,1.3063787607421709,1.0,-0.6871561472124407,1.0,1.0
2025-11-29,-0.5265920098430263,0.3724342165533974,-0.17964190766172441,0.718709379407576,2.0
2025-11-30,0.38094989776292637,1.8700152086006405,-0.6226202078688985,0.24895186652120532,4.0
2025-12-01,-1.3886724541998097,1.0,1.8422680976542252,1.0,1.0
2025-12-02,0.07286231347718519,1.0166508437934618,-0.12619355333972243,0.9761964860465965,4.0
2025-12-03,1.3779456365238758,1.0,-0.8555277382080452,1.0,1.0
2025-12-04,-0.4261541832935391,0.2703372757358678,1.3827728436716669,1.608058745377655,2.0
2025-12-05,-1.446254228642604,1.5854375974810062,-0.7278729222463328,0.2428978736204142,3.0
2025-12-07,1.3225842770749157,1.0,0.49784878745844585,1.0,1.0
2025-12-08,0.571112543675665,1.0,1.5338594280659905,1.0,1.0
2025-12-09,0.3475532796773549,0.3624241571132875,0.358548204867623,0.9246790391307587,3.0
2025-12-10,-0.09663126951568772,0.4981363551473893,-0.09092463303216675,0.48075079525178616,6.0
2025-12-12,-0.30881405133203255,1.0,0.9251084124302608,1.0,1.0
2025-12-14,-0.9777436958429313,1.0,-0.5716564290229709,1.0,1.0
2025-12-15,0.2533399028012327,0.3943244595930404,0.1836033770512774,1.1672575238732714,3.0
2025-12-16,-0.7091071096355119,0.38964289408117075,0.05308406070530697,0.8565364174741836,2.0
2025-12-17,-1.1273766337014512,1.9830755995988016,-0.3366750109064786,0.6204106925202542,5.0
2025-12-18,-0.31321156929238275,1.0,-0.7590590941753657,1.0,1.0
2025-12-19,-1.165685238516166,0.7673332179810823,0.8663428672341151,1.9643506471145569,4.0
2025-12-22,-1.1737093509588135,1.0,-0.8333333333333333,1.0,1.0
2025-12-23,1.212280443172225,1.0,1.0386622875756641,1.0,1.0
2025-12-25,-0.6154897805769582,1.1701798680419728,-0.01550439508948472,0.6161297278017569,3.0
2025-12-27,0.8167663567141584,0.6160413642596192,0.26377306367244274,1.7857028381784286,3.0
2025-12-28,1.5747972604409297,1.0,-0.534610306722521,1.0,1.0
2025-12-29,0.06821396715180522,0.24664577190155385,1.069176716891423,2.11634063643528,3.0
2025-12-30,0.3767883821923606,0.49692972997809914,0.14026289468541697,1.4220974807561073,4.0
2025-12-31,-0.45201987202545263,1.0,-0.5525786484239199,1.0,1.0
2026-01-01,0.38991993235014616,0.0,-0.6730614431441001,0.0,2.0
2026-01-02,0.09170709578091134,1.0,-0.7391664305776918,1.0,1.0
2026-01-03,1.0465347232816935,0.6078965598893112,0.6556687804295941,0.5491632648187983,2.0
2026-01-04,0.9110611045904078,1.0,0.5,1.0,1.0
2026-01-05,0.3002195836335091,0.6071793045222413,-0.16587709623347735,0.7094021129911621,4.0
2026-01-06,0.8388184057370035,1.0,-0.7391664305776918,1.0,1.0
2026-01-07,0.0005574850552528821,1.0733384327307245,0.39652521135226915,1.338326398844568,5.0
2026-01-08,0.7587707653845651,1.0,-0.7391664305776918,1.0,1.0
2026-01-10,0.1483857364232846,1.0,-0.6328029927447134,1.0,1.0
2026-01-11,0.1308426405379798,0.08405945515099539,0.5287298510548192,1.5292011450721337,2.0
2026-01-12,0.1221057039453993,1.2849079211904681,0.3468752203650916,1.1504514226370803,4.0
2026-01-13,-0.7898920139992551,0.37276215734934304,-0.07808849001612796,0.5514806796406191,4.0
2026-01-14,-0.27533061437044537,0.3916358611377329,0.35242224668037775,1.7672208179337041,3.0
2026-01-15,-1.168283611335255,1.0,-0.5525786484239199,1.0,1.0
2026-01-16,-2.688156143558505,1.0,-0.534610306722521,1.0,1.0
2026-01-18,0.983949377433089,0.8925136613335126,-0.20050004132425658,0.934773788313106,7.0
2026-01-19,-0.6002671446106376,0.6769639129699572,0.40009444506586506,1.1813864564745615,5.0
2026-01-20,-0.3011375322649417,1.4456021593417074,0.3643966838602989,1.1694807384634742,5.0
2026-01-21,-0.17227461650639286,1.2773059836688607,0.13259384836748453,0.8207317939968761,7.0
2026-01-22,-0.38110116572327535,0.9283948038986933,0.8789571986765387,1.799008553050888,5.0
2026-01-23,-0.28003321397144887,0.270648021904933,0.7925415614605147,0.9194432665579035,4.0
2026-01-24,-1.2424276993592187,1.6794395411653686,-0.2851071502879749,0.5486502225379959,2.0
2026-01-25,0.8540655753279441,1.0,-0.7391664305776918,1.0,1.0
2026-01-26,-1.0955486466995092,0.7491624635190554,1.9844433079335928,2.4758979144861306,5.0
2026-01-28,-0.6967555135666504,0.9244023292419654,-0.15283336434567035,0.4489853095235546,3.0
2026-01-29,-1.146202039004976,1.0,1.968937629671262,1.0,1.0
2026-01-30,-0.7175674644908034,0.38938496920231314,0.6429837159899225,1.703115302589467,4.0
2026-01-31,-0.06633939701248213,1.0,-0.5525786484239199,1.0,1.0
2026-02-02,0.15822846587122902,1.0,-0.7308943824507325,1.0,1.0
2026-02-03,-0.32562958852417706,0.36669170542615614,0.5320511381449047,1.5338981543194672,2.0
2026-02-04,-0.37025916928013475,0.9167627003073342,-0.6435657318497736,0.25459824351624366,4.0
2026-02-05,0.1524897095046678,0.7524523521893134,-0.47534966939827783,0.20084142854157985,2.0
2026-02-06,0.670667503523777,0.05153292067376878,-0.3017190959533731,1.0,2.0
2026-02-07,-0.36220219726841446,0.3039980324617166,0.8969361185554764,2.4510341873059405,3.0
2026-02-08,-0.054884611208362695,1.0,-0.6871561472124407,1.0,1.0
2026-02-09,0.31999999999999995,1.0,0.0,1.0,1.0
2026-02-10,-0.07281271557453675,0.683366227695552,0.8736203660001426,1.078360474667889,5.0
2026-02-11,-1.7666320502890869,1.04311272397489,-0.36941922869913585,0.5458660998727896,5.0
2026-02-12,-0.2270237102750076,0.7991292655333379,-0.3605885932393974,0.7089319730223499,20.0
2026-02-13,0.1430204778327796,0.5763945523587338,0.45490446425408315,1.3587270707647814,9.0
2026-02-14,0.21137674178179475,1.0,-0.4848956256471331,1.0,1.0
2026-02-15,-0.13984226174301567,1.4903121056584396,0.6447501029975177,1.3738031899196743,4.0
2026-02-16,0.8475508548380667,0.0,-0.7308943824507325,0.0,2.0
2026-02-17,-0.7147700501904123,0.47034171456441104,-0.6576066044741663,0.10430548140850968,3.0
2026-02-18,0.3761965872567584,1.0005695203765692,-0.2393837279367693,0.5915519800236285,5.0
2026-02-19,-1.778956245330411,1.6300654353857762,-0.042233582381610166,1.2057069509893563,5.0
2026-02-20,-0.03763243880277727,0.997998544809015,0.27636489696027594,1.6077194041448113,7.0
2026-02-21,0.6391514911829311,1.0,2.2208253459899323,1.0,1.0
2026-02-22,0.2744210404602731,0.4900516171329689,0.39315550175874026,1.0862526694032608,3.0
2026-02-23,-1.4890283961855835,2.011986077669605,-0.5180285307925976,0.04886124493580176,2.0
2026-02-24,0.3070162177334829,0.5534101218560843,-0.17108005714302252,1.1078130175086165,7.0
2026-02-25,0.5722539634405428,1.4065095328870671,-0.21810484093848473,0.8534209465702832,8.0
2026-02-26,-0.0023487379795328334,0.9047315454089319,-0.6506887744232954,0.11766313030621864,4.0
2026-02-27,0.46962897530948894,0.5344622475468455,0.9310387932704054,0.8464465970101973,2.0
2026-03-01,0.4887333246377171,0.9958385196848243,0.3345695666207246,0.8697458447751135,5.0
2026-03-02,-0.5387874746287892,1.0416242228572041,0.24938485379180886,0.8274840435329862,5.0
2026-03-04,0.253560295137069,1.2858674336813631,0.24431830014346315,1.3208753849410255,3.0
2026-03-05,0.30303403225032133,1.028231061643469,0.6828116747364937,0.9719076793059253,4.0
2026-03-06,0.0867177364534828,0.842436337834626,-0.6084178695070457,0.1069030160430088,16.0
2026-03-07,0.5025435206929422,1.4521202273620086,-0.42911943910475076,0.5620085577732973,12.0
2026-03-08,0.30305168351666023,0.6516285708355837,0.42783934171142024,1.4023920446687612,5.0
2026-03-09,-0.21496850259362954,1.1141697510462503,-0.6315984842480453,0.11464557404752078,6.0
2026-03-10,-0.08273735056754597,0.4182265672478156,0.2427016155102299,1.2708083690759155,5.0
2026-03-11,-0.6830478424394406,1.0,0.7339507049311047,1.0,1.0
2026-03-12,-2.6083756668602485,1.0,-0.6897514003118019,1.0,1.0
2026-03-13,0.3527576119855914,0.6928982158507847,-0.547151083169997,0.2598522658379946,2.0
2026-03-14,0.7562107640871898,1.0,-0.9692459711269906,1.0,1.0
2026-03-15,-0.2292365012389841,1.0,-0.9692459711269906,1.0,1.0
2026-03-16,0.6257470747669042,1.0,-0.6871561472124407,1.0,1.0
2026-03-18,1.0846931858625812,1.0,-0.6590668873559252,1.0,1.0
2026-03-19,-0.15966987565714827,0.13769792730288247,-0.6320738333704474,0.10972545074886678,4.0
2026-03-20,0.14513270558229904,0.7416238870806825,0.24446465797549619,0.5235203064696695,5.0
2026-03-21,0.08649504603838323,0.2252367334664197,0.9337703029919961,0.48738643293030076,2.0
2026-03-23,-1.1272279025261875,1.7726145689524622,0.0406791195580599,1.1261235999719914,5.0
2026-03-24,-0.3450164386593435,1.0110653914744638,0.25001485123652545,1.2105813655153213,4.0
2026-03-25,0.38196402302228943,1.2343218196605448,-0.24217631757338967,0.6986489423670458,19.0
2026-03-26,0.12761470287079185,1.304321454194293,-0.3892729778663352,0.3528149422727122,5.0
2026-03-27,0.03048279295573675,0.749758451889267,0.7850981401557213,2.4000604072100136,4.0
2026-03-30,2.2263108385126036,1.0,-0.7391664305776918,1.0,1.0
2026-03-31,-0.2102769779536223,0.35355913812812256,0.9094354362889773,1.4390319261822693,10.0
2026-04-01,-0.6056077550612157,0.4262009833918138,0.570398892865751,2.0078483456405487,3.0
2026-04-02,0.03306882988953625,0.9236158687364995,-0.5187544699548204,0.4191694275114494,12.0
2026-04-03,0.0571765354256745,1.241336773004145,-0.5889838146786426,0.1276623184905628,3.0
2026-04-04,-0.054884611208362695,1.0,2.1568556959976872,1.0,1.0
2026-04-05,-0.7071067811865476,1.0,,1.0,1.0
2026-04-06,0.02047082173251502,1.1214647792307526,0.3319534163413308,1.0720026164475018,2.0
2026-04-07,-0.05216385470798329,1.2336130289534812,0.4355728584031693,2.0034562510215443,4.0
2026-04-08,-0.9358925798427634,1.2190354230301736,-0.5645169745632913,0.20033489997988366,3.0
2026-04-09,-0.712323802604414,1.503704648011535,-0.20415357916821486,0.636782037204672,3.0
2026-04-10,-0.06677946773517204,0.9089802412347872,0.5490062202877738,1.333730633050572,5.0
2026-04-11,-0.5711263525015872,0.3841289118663596,0.08595386353718441,1.5874459177947622,6.0
2026-04-12,0.7050215530134589,1.0,-0.5525786484239199,1.0,1.0
2026-04-13,0.21626784137821767,1.09382210325074,-0.2530196980584552,0.7248380758142531,3.0
2026-04-14,-0.5100071025593592,1.182339067380586,-0.3431297906119552,0.5436270750169883,6.0
2026-04-15,-0.7271550970246455,0.6695741258705322,-0.30318075283577667,0.5239713014778038,7.0
2026-04-16,-1.7167637240708655,1.0,-0.6180115904990693,1.0,1.0
2026-04-17,1.0726966137198566,0.3126369866251603,-0.6336690482147039,0.12334761904549281,7.0
2026-04-18,0.5673292717665966,0.6635678484483316,-0.5953359964272319,0.11280616104354017,6.0
2026-04-19,2.046886923926106,1.454874481896158,-0.1807413987686044,0.8231115308999842,4.0
2026-04-20,0.8132009882226083,0.5784432981509638,-0.6038358749333106,0.09789973742668236,2.0
2026-04-21,-0.2435969686605898,0.5227059016485217,-0.6016881781758213,0.12407399696215791,3.0
2026-04-22,0.18780515107028922,0.808160613428397,-0.28123554415337587,0.6401422049977471,16.0
2026-04-23,0.6580882396459343,1.0,0.06400188636087809,1.0,1.0
2026-04-24,0.45936658527667706,0.7666382628467537,-0.1119323480924829,0.9948926043758705,5.0
2026-04-25,-0.17464805130142128,0.21662509899518734,-0.4010289483169163,0.41360870972933017,3.0
2026-04-27,-0.30269666519390287,0.9213710271072316,0.7129346291506815,0.8218030261472833,6.0
2026-04-28,-0.06709753857820872,1.0446517880189217,0.05857105170861992,1.1946940379931397,15.0
2026-04-29,0.04226803111493232,1.2618029148578889,0.45182403237239954,1.3429484046001423,15.0
2026-04-30,0.22463074971646108,0.491553048800612,-0.18021363014682823,0.8456240035594613,5.0
2026-05-01,0.013743730567303446,2.0045488798012014,-0.3281753472462866,0.6638509080076237,7.0
2026-05-02,0.6918210106459303,0.6751654802659752,-0.11196283301215948,1.0843727008813688,5.0
2026-05-03,0.6424546438794874,0.6484502117710117,-0.2752833067545241,0.581739266079424,5.0
2026-05-04,0.33827898606581563,0.792246324270413,0.04671449505064675,1.0726825596084137,10.0
2026-05-05,-0.04797115706348305,1.0919368473804671,0.06047562312593561,0.8303450189139231,10.0
2026-05-06,0.0339119289384629,1.4404304955339038,0.42120381292823716,0.5044329408596078,2.0
2026-05-07,1.2750470579946447,1.1757877722766399,-0.43533301534423763,0.5140185504358833,8.0
2026-05-08,-0.19964918426039793,0.745379291865642,-0.1525663139029344,1.030775475592695,5.0
2026-05-09,0.2657543001794313,0.7081690855126075,-0.6253406819019135,0.20062354444202735,2.0
2026-05-10,-0.8910923710671814,1.0,0.6587467698345338,1.0,1.0
2026-05-11,0.23480723775184112,0.40906143583390703,-0.6478922921825875,0.16020492021017782,3.0
2026-05-12,-0.3232744906663864,0.9005104378770847,0.5367023404419443,1.461077517586953,7.0
2026-05-13,-0.5077445858211164,1.230103682851711,-0.3918676737298462,0.48105619910044395,7.0
2026-05-14,0.08036591405532083,0.7608935238734446,0.1481335225333507,0.6066128834847344,4.0
2026-05-15,-0.4634065612211651,1.7132097144137644,-0.2763948229292462,0.8243415550981367,5.0
2026-05-16,-0.33460917349927977,0.6602915498894084,-0.11938023725816464,0.8521944602906323,3.0
2026-05-18,-0.38872401618361774,0.5405736598643119,-0.512190558618357,0.2950905428904331,10.0
2026-05-19,-0.06682815152329089,1.1267662300919496,-0.16268206267555244,0.8256628708332202,13.0
2026-05-20,-0.057379132373440195,0.9739317820204767,-0.35016034232947124,0.9653771606377056,11.0
2026-05-21,0.28705893034694574,1.0732776423962627,-0.18562029618453021,1.0698204085354959,6.0
2026-05-22,-0.07252875915866208,0.7953941673882489,-0.1502467880236428,0.8616870612064245,7.0
2026-05-23,0.4140798112980554,1.353917433723336,0.14508798320027982,1.2309808927951431,8.0
2026-05-24,0.06481303958542241,1.0835070212340585,0.3842212131917133,1.339889273239646,13.0
2026-05-25,0.35401546124297895,0.5832953902242948,-0.24119160824996846,0.855750690568084,8.0
2026-05-26,-0.09159057074602532,1.017351917329133,-0.21842626638881246,0.6245085318154097,36.0
2026-05-27,-0.04265420453794533,1.088469861760152,0.2433403030271052,1.5390719039203098,18.0
2026-05-28,-0.034707349131171836,0.8359125603783905,-0.24875083480741378,0.5567738460344586,23.0
2026-05-29,-0.2895202325312163,0.8441432456603525,0.04860813493695033,0.9909618577248678,17.0
2026-05-30,0.03689201938594809,0.46724323205885504,0.9410455181192222,1.8288156056018101,4.0
2026-05-31,-0.022045196757346435,1.1448013049678492,-0.0006131059753746726,1.0050112655778256,3.0
2026-06-01,0.2044520630760529,0.8956104401895336,-0.1548387891374431,0.7412101346349947,12.0
2026-06-02,-0.006526587919023964,1.184726360858403,-0.1479644607295937,0.7005184291958743,14.0
2026-06-03,0.1473041505870927,0.6080607946595149,-0.4579537231721253,0.6167398407151897,6.0
2026-06-04,0.060736876127922126,1.211548042169541,-0.18891831802132683,0.8350494887981146,10.0
2026-06-05,0.6794235628545623,0.2828061849447078,1.3035321359030043,0.876761974152371,2.0
2026-06-06,0.5778332259915963,0.623328225956032,-0.503128398639137,0.3366129292918297,4.0
2026-06-07,-0.09368925266573769,1.048263422512137,-0.638654804365212,0.11451192518244915,5.0
2026-06-08,0.048057003155845476,1.0621821147786599,-0.6353571207677369,0.1822352706514786,7.0
2026-06-09,0.44093669331057833,0.807577298699701,0.21134804549670858,0.8768837657382057,15.0
2026-06-10,0.2795746108125398,1.2725710165228978,-0.07326911675492956,0.690524632160655,15.0
2026-06-11,-0.2692563002110327,1.1406020565942705,0.028372872440916862,0.49213042727037554,6.0
2026-06-12,-0.02974102320182226,1.6057288102433898,0.2348482789370047,0.7587047248734363,5.0
2026-06-13,-0.2387091161764132,0.7012162418864301,-0.43967300161500816,0.4354497301314278,8.0
2026-06-14,0.8942633323404602,1.4851760701241412,1.2110729366037505,1.9550161644091868,3.0
2026-06-15,-0.1589636942180482,0.9766790110931313,-0.13977532447439317,1.0752641671248448,5.0
2026-06-16,-0.19775680950183283,1.3325871902510944,0.0037058159485553743,0.9743684582196613,4.0
2026-06-17,0.3486132494418208,0.9558555704494542,-0.2098112849147731,0.7331291086231404,21.0
2026-06-18,0.2598325628878422,1.0483877971599567,0.11071567920578172,0.9636000020812224,34.0
2026-06-19,0.41229850275210395,0.8618876185637856,0.0543986583995382,0.9669058624900353,53.0
2026-06-20,0.13952012892903445,0.5396427025934936,0.1459086184607971,0.9640730838722885,15.0
2026-06-21,-0.20698426938880632,0.662372111058757,-0.3417797877410912,0.4993821427467941,18.0
2026-06-22,-0.1629866717766411,0.6765356061017861,0.0014403845206925694,0.9068737312081228,14.0
2026-06-23,-0.1967339946526996,0.6863878382276694,0.34943954251570086,1.08777908337547,33.0
2026-06-24,0.07775073217268835,0.7260409832203355,0.018676797373156556,0.8275118621081942,32.0
2026-06-25,0.04296315811946561,0.9173554304823972,0.03765280281773207,0.893786246859337,48.0
2026-06-26,-0.04232354113963331,0.859317498860881,0.27950854344525505,1.0939678833066806,83.0
2026-06-27,-0.010557634426522489,0.8856523156267782,-0.03399313830971138,0.8740230605987341,29.0
2026-06-28,-0.13572560058438884,0.7883392187906448,-0.05801909252819443,1.0503870846768515,24.0
2026-06-29,-0.044743091971779364,0.5103884592892456,0.30001310361604017,1.0841112954939953,31.0
2026-06-30,0.2959278932051879,0.5799781134375855,0.14881279878182438,0.9759066166514013,23.0
2026-07-01,0.06277566411398557,1.2887701039678363,-0.2646578233387133,0.9210464400433132,12.0
2026-07-02,-0.45254348513707704,1.0,-0.6878461835431966,1.0,1.0
2026-07-03,-0.7071067811865475,1.0,,1.0,1.0
