0,1,2,3,4,word,summary
-5.498527617676249,0.4532179324525216,-0.10586333628016337,-0.3299684632429416,0.932109678881515,nur zwei,2.872149331883766
15.893387933446135,-9.985091037470134,0.26823547886046595,-0.5518902697114536,1.8895849360443755,Tage,26.674401584682236
-5.295597970843016,0.22323354504044213,-0.11923316130193226,-0.3881983419100036,1.1303977929292557,zwei tag+e,3.15347758271261
-5.625378285320677,0.5944171736491719,-0.09501338518399591,-0.2828809987379944,0.7767099168230878,tag+e droh+n+en+alarm,2.697125308308408
-5.714272719511603,0.6894130905603468,-0.08583080047255878,-0.24282252858375003,0.6474883777072759,Flughafen,2.5759602518370195
-5.714272719511603,0.6894130905603468,-0.08583080047255878,-0.24282252858375003,0.6474883777072759,droh+n+en+alarm flug+hafen,2.5759602518370195
-5.744331109180324,0.7202907353604575,-0.08236446124740371,-0.22761952126150864,0.5990862943224978,flug+hafen kopenhagen,2.535470375838857
-5.781333002859248,0.7571288446660573,-0.07780990543041916,-0.20756310102580422,0.5357272228833545,ähnlicher,2.486084791973493
-5.781333002859248,0.7571288446660573,-0.07780990543041916,-0.20756310102580422,0.5357272228833545,kopenhagen ähnlich+er,2.486084791973493
-5.795043794074654,0.7703959993127623,-0.07603562158173635,-0.19972343230963324,0.5111071384324339,Vorfall,2.467935406136853
-5.795043794074654,0.7703959993127623,-0.07603562158173635,-0.19972343230963324,0.5111071384324339,ähnlich+er vorfall,2.467935406136853
-5.151244432167883,0.34534101279454976,-0.5097982193562957,-0.16238485933203672,0.3511346379316617,vorübergehenden,3.217425916485248
-5.808379361928438,0.7830764937169081,-0.07426228036657907,-0.1918724815623198,0.4865304514156146,vorfall vor+übergeh+end+en,2.450370610267621
-5.822533842748699,0.7962755902528476,-0.07232670482707801,-0.18328525170495608,0.4597367799165288,Sperrung,2.4318296232486825
-5.822533842748699,0.7962755902528476,-0.07232670482707801,-0.18328525170495608,0.4597367799165288,vor+übergeh+end+en sperrung,2.4318296232486825
-5.831896112542658,0.8048486643824748,-0.07101523387369671,-0.17745598640885218,0.44159944723165456,Luftraums,2.4196279968694414
-5.831896112542658,0.8048486643824748,-0.07101523387369671,-0.17745598640885218,0.44159944723165456,sperrung luft+raum+s,2.4196279968694414
-5.055138974499112,0.25107809347974364,0.36021935492534063,0.712670006831693,0.46055644970492526,weiteren,3.357899269119753
-5.844221763845594,0.8159317802472921,-0.0692494898997035,-0.16959344366829998,0.41719941774317776,luft+raum+s weit+er+en,2.403644658054148
-5.848706759881127,0.8199045334099571,-0.06859566706691528,-0.16667793796986857,0.4081698985959149,dänischen,2.397852487721959
-5.848706759881127,0.8199045334099571,-0.06859566706691528,-0.16667793796986857,0.4081698985959149,weit+er+en dänisch+en,2.397852487721959
-5.853248366120887,0.8238935036505373,-0.06792731927810543,-0.16369532825898825,0.39894260806442483,Airport,2.3920006312012894
-5.853248366120887,0.8238935036505373,-0.06792731927810543,-0.16369532825898825,0.39894260806442483,dänisch+en airport,2.3920006312012894
-3.7699447315987413,-0.34044379099862176,0.9154716400628264,-0.474085931439302,0.4308771354094777,geführt,4.790227687246695
-5.856592280734578,0.8268082239958987,-0.06743114481331153,-0.16147953710762614,0.39209414434503853,airport ge+führ+t,2.3877008249777028
-0.8298579675349318,-1.4849671963972235,0.48346407731539964,-0.19759599588625526,0.20538439812718137,seien,7.92723511139278
-5.863329699095604,0.8326219813335454,-0.06642078595073075,-0.15696347192957494,0.3781531268325515,Drohnen,2.3790607758913227
-5.863329699095604,0.8326219813335454,-0.06642078595073075,-0.15696347192957494,0.3781531268325515,sei droh+n+en,2.3790607758913227
-5.866995889987801,0.8357516865040107,-0.06586493838708249,-0.1544766367458276,0.3704859591244616,der…,2.3743726813223094
-5.866995889987801,0.8357516865040107,-0.06586493838708249,-0.1544766367458276,0.3704859591244616,droh+n+en der…,2.3743726813223094
-5.868872225129252,0.8373440196936268,-0.06557878874160024,-0.1531957706957887,0.3665395670018111,+15963,2.3719770800430555
-5.868872225129252,0.8373440196936268,-0.06557878874160024,-0.1531957706957887,0.3665395670018111,der… +15963,2.3719770800430555
156.81090068987294,-73.26008226526838,3.377842383441467,-1.2035709384116358,0.8578558722163651,chars,181.16889365416648
-5.870961675284496,0.8391095972157632,-0.0652587980846219,-0.15176290387169258,0.36212697718235887,+15963 chars,2.369312403616499
97.95140985002811,-47.2691649407442,0.16187133997983214,-0.10133135699479767,1.3632306753353978,Hitzewellen,116.77837370529204
8.790741075178616,-6.144380011639574,-0.7079399311424882,-0.696706495962662,0.07079465203485207,lassen,18.592863691386277
-1.2270229038136433,-1.4094459281020795,-0.5660421312512625,-0.4402155769047027,0.32259079901695137,hitze+welle+n lass+en,7.5183129430242355
3.8636725003514876,-3.7774079381095786,-0.4957559932869702,-0.6429505901031645,0.3775550013696525,menschlichen,13.134390724804746
-1.9684204856448186,-1.0445910691659694,-0.44611839156151745,-0.5113047508999393,0.3043709532309474,lass+en menschlich+en,6.695213469655841
2.893814957948077,-3.321988894242664,-0.41103702949822796,-0.7187815762947283,0.3646393940289072,Körper,12.065276541892707
2.893814957948077,-3.321988894242664,-0.41103702949822796,-0.7187815762947283,0.3646393940289072,menschlich+en körper,12.065276541892707
2.2344221910412614,-3.0161214735279707,-0.3535264315754034,-0.7671932887037913,0.3572447835405246,vorschnell,11.33993953916528
-2.5108632862124223,-0.7833386806654796,-0.30447358435100436,-0.6039343835330319,0.2976410390905133,körper vorschnell,6.096671039740062
1.94279620473106,-2.8849626196990457,-0.2950558388821942,-0.8226253662165001,0.35684821499287395,altern,11.02171685330321
1.94279620473106,-2.8849626196990457,-0.2950558388821942,-0.8226253662165001,0.35684821499287395,vorschnell alter+n,11.02171685330321
1.8866194439723571,-2.8756736631013107,-0.32785904820236145,-0.8116097754141097,0.43582266704538114,Rauchen,10.966576100166911
-2.6792826588000134,-0.7148258886715086,-0.18109873197927384,-0.7047981323784536,0.30766970135469707,alter+n rauch+en,5.9180846619346
-2.318758790114508,-0.8111741463766857,0.038911766178699514,-0.4819842535572081,0.347917710269521,Alkohol,6.288875190633574
-2.640386926841339,-0.7479480142516071,-0.11230057550737194,-0.7734046525604034,0.32075652968219465,rauch+en alkohol,5.969006021381041
-2.5466527208218315,-0.8081988687209383,-0.06076154955915925,-0.8312509436586308,0.33424606505759846,Grünes,6.08066592125403
-2.5466527208218315,-0.8081988687209383,-0.06076154955915925,-0.8312509436586308,0.33424606505759846,alkohol grün+es,6.08066592125403
-2.392181036174266,-0.9024465890295703,-0.00788380098695693,-0.8962335800867878,0.3513282860007745,Wissen,6.261758919519116
-2.392181036174266,-0.9024465890295703,-0.00788380098695693,-0.8962335800867878,0.3513282860007745,grün+es wiss+en,6.261758919519116
-1.5029579237826427,-1.4252465361954916,0.15815327431213858,-1.132994582824572,0.42484792333750765,Hohe,7.292398574868965
-1.5029579237826427,-1.4252465361954916,0.15815327431213858,-1.132994582824572,0.42484792333750765,wiss+en hoch+e,7.292398574868965
133.04012715166877,-63.34296817046452,3.623623590325911,-2.6988899495231777,1.6488079511960894,Temperaturen,155.4481996036712
9.19603651124146,-6.518269716211726,0.6614586754226193,-1.4503209783740938,0.6225463976186015,hoch+e temperatur+en,19.149585441408323
3.744902223818217,-3.5492259875752525,0.07998153184766749,-0.3318036005757239,0.35124682732054024,belasten,12.939876240791673
-2.324167298748436,-0.974973999266517,0.08080628713045312,-0.9860386308413898,0.3809062642552749,temperatur+en belast+en,6.356058399971853
0.5811744502808125,-2.2546014559940355,-0.5268579217838328,-0.553546703152741,0.3549600977997099,belast+en menschlich+en,9.515434000680864
-1.2270229038136433,-1.4094459281020795,-0.5660421312512625,-0.4402155769047027,0.32259079901695137,körper lass+en,7.5183129430242355
-0.6307490670270361,-1.6771468369100848,-0.38194682999714114,-0.6526548713976527,0.3343850675892873,lass+en vorschnell,8.176760100353231
13.3653009719878,-7.96097088945696,0.31202923471031463,-0.4726839203370444,0.5044713501395421,Experten,23.527190390776354
7.273379910422891,-5.340838938682443,0.9206049825672245,-0.7838705956623881,0.08300278464605515,fordern,16.911107179736383
-2.9836850353322104,-0.671302999950282,0.3033425001316967,-0.970471089311999,0.07793074109265144,experte+n forder+n,5.632825795075921
-3.7149174089467474,-0.21665747392279844,-0.14657385693879474,-0.6181117172406908,0.31720049420710844,Schlechtwettergeld,4.769540824803386
-3.7149174089467474,-0.21665747392279844,-0.14657385693879474,-0.6181117172406908,0.31720049420710844,forder+n schlechtwetter+geld,4.769540824803386
54.90342115562868,-27.09870718364881,0.4221789942389833,0.29498209968814326,0.6420535184875976,Menschen,69.24928408903939
-3.65394671307637,-0.24917656710412128,-0.19713606007596715,-0.5922183361812392,0.356747174595149,schlechtwetter+geld mensch+en,4.837633015759078
-3.5885233872288778,-0.2862640309056981,-0.22638757610887938,-0.5832742120292039,0.39072446471242506,harter,4.91213932310939
-3.5885233872288778,-0.2862640309056981,-0.22638757610887938,-0.5832742120292039,0.39072446471242506,mensch+en hart+er,4.91213932310939
-3.538475466720846,-0.3155849551770018,-0.24280560526878023,-0.5811639500421861,0.41634502438209087,körperlicher,4.969668647434832
-3.538475466720846,-0.3155849551770018,-0.24280560526878023,-0.5811639500421861,0.41634502438209087,hart+er körperlich+er,4.969668647434832
1.2043099957719132,-2.7735433002144037,-0.8177335484182175,-0.9249419770180662,-0.3053829406247176,Arbeit,10.290361837644268
-3.3872172799439833,-0.40889525923380887,-0.2759954146341651,-0.5883977699129013,0.49772432772992126,körperlich+er arbeit,5.145905013817386
3.9245774508291724,-4.476704566777035,-0.29460405125182004,-1.4473055870761116,1.2335168618736767,heißen,13.494207481867681
-3.036939886695322,-0.6474691559446129,-0.3094560041447812,-0.6365914412841005,0.6956855337486432,arbeit heiß+en,5.56442635289753
-1.1496536287308867,-1.4976743353001227,-0.6589265545694483,-0.4040656186528769,0.5026273207092559,Sommermonaten,7.624407150579892
-3.253056531452911,-0.4823803203475041,-0.31786202095934,-0.5742764974396467,0.5309110320471023,heiß+en sommer+monat+en,5.297751597278494
24.410212281184258,-13.00038329569906,0.7730826301791476,-0.14110980540503631,-0.2997797359093076,Was,35.66919362429612
-3.2902722527930743,-0.43647499165133885,-0.348851102762353,-0.5203725066707134,0.4291130372767407,sommer+monat+en was,5.243266962348585
-0.8513723047373629,-1.6014897256561769,-0.43277188028759284,-0.6265915323805048,0.45394720711417247,was rauch+en,7.944313265605559
-0.7080943095095655,-1.6644413192560288,-0.4636626075038237,-0.5966952841742252,0.4327574363793448,Alkoholtrinken,8.099837358085974
-3.1631304112471055,-0.488003398997765,-0.4042259760408383,-0.47176310229481144,0.37760477575850115,rauch+en alkoholtrinke+n,5.3785898778790315
-2.879536797255227,-0.6251744321516011,-0.47875990710330796,-0.4250382683689673,0.35684148379381386,Hi…,5.691588719897803
-2.879536797255227,-0.6251744321516011,-0.47875990710330796,-0.4250382683689673,0.35684148379381386,alkoholtrinke+n hi…,5.691588719897803
-3.2902722527930743,-0.43647499165133885,-0.348851102762353,-0.5203725066707134,0.4291130372767407,hi… was,5.243266962348585
-3.1631304112471055,-0.488003398997765,-0.4042259760408383,-0.47176310229481144,0.37760477575850115,rauch+en alkoholtrink+en,5.3785898778790315
1.7093496015143756,-2.9157070787235444,-0.9882594298334942,-0.13423602307422033,0.4636162933346294,alkoholtrink+en hitze+welle+n,10.804826013905792
-1.1778664232149483,-1.4181886823411816,-0.5257800448055421,-0.4714090277478996,0.24024952247363404,gemeinsam,7.567390522295905
-1.5477310454498587,-1.2958042398205163,-0.7144781027742104,-0.29102209509164695,0.368012935865181,hitze+welle+n gemeinsam,7.175865986441425
56.484262872383844,-27.67507640959045,1.8121788304920212,-0.017450127721331588,0.03753446125887132,Sie,70.95231826531516
-2.53954848023729,-0.7979226473800121,-0.5868928889523207,-0.3450489008939927,0.3362466573637672,sie belast+en,6.069768126170292
-3.421390488232042,-0.35535287799918924,-0.4477718852126358,-0.38564255826211513,0.30513093161654964,ähnliche,5.086776083138055
-3.421390488232042,-0.35535287799918924,-0.4477718852126358,-0.38564255826211513,0.30513093161654964,körper ähnlich+e,5.086776083138055
-3.5384221327390852,-0.29672746584901954,-0.42754485644860596,-0.3894007860875054,0.3005229975625508,Weise,4.956384702878579
-3.5384221327390852,-0.29672746584901954,-0.42754485644860596,-0.3894007860875054,0.3005229975625508,ähnlich+e weise,4.956384702878579
-3.648386739611567,-0.2416740741510197,-0.4082406676339022,-0.3923390499695194,0.2960263437242611,weise lass+en,4.833880787512373
71.0605308996821,-34.22172940445688,1.415236448127256,-0.48637602027469584,0.13641994891810552,Das,86.92427955037523
-1.7165710663584033,-1.0422060448644745,-0.10724563422872901,0.14090302447073194,-0.007808930394531316,Ergebnis,6.923430958467622
-3.9727283286154353,-0.07946584778914945,-0.350104333694149,-0.3966264373472736,0.2815511705318434,der ergebnis,4.472610698995243
37.88062707414875,-19.16917951701789,0.5970712325545076,0.19397083975119694,0.0658165928902601,Studie,50.47605011238135
-4.055807311198654,-0.0379509451365192,-0.335069167306223,-0.3963991538205761,0.27748163804715875,ergebnis studie,4.380078185787263
-4.1097329234070035,-0.011009047854600551,-0.3253128591090191,-0.39590209228760503,0.2747457581349341,Taiwan,4.320015438627914
-4.1097329234070035,-0.011009047854600551,-0.3253128591090191,-0.39590209228760503,0.2747457581349341,studie taiwan,4.320015438627914
-0.08537624174711578,-1.7858771502028676,0.06276399191614213,-0.26926506069056166,0.22891693228452117,in…,8.723895860618233
-4.145854639299154,0.007036208324555648,-0.3187853943228825,-0.39540435312673594,0.2728687820165062,taiwan in…,4.279781930789368
-4.167256842356998,0.01772761906021203,-0.31492243010068144,-0.39504433311359743,0.2717391660529462,+2101,4.2559430326643515
-4.167256842356998,0.01772761906021203,-0.31492243010068144,-0.39504433311359743,0.2717391660529462,in… +2101,4.2559430326643515
-4.191850661179193,0.03001309561632093,-0.31048874569187423,-0.39456891258994725,0.2704245181021095,+2101 chars,4.22854864938819
-5.477511793126908,0.5885086562234432,-0.2923356369078646,-0.22124709405801823,0.5469646542297372,Wird,2.8271081860331972
-5.724474364490753,0.6999782067533065,-0.08467663694431382,-0.23776605683134983,0.631352858772315,Ferraris,2.562185005903127
-5.724474364490753,0.6999782067533065,-0.08467663694431382,-0.23776605683134983,0.631352858772315,werd ferrari+s,2.562185005903127
-3.5776389945749667,-0.57963688184805,1.2663261071967173,-0.3806905538612444,0.4331073256087649,Elektroauto,5.0714489454304506
-5.689498996065614,0.663429384425948,-0.08854274564411249,-0.2546831850399057,0.6854862107293423,ferrari+s elektroauto,2.6095389160504165
-4.042934942118226,-0.18345579468775153,0.6731895405642845,0.09030423118424691,0.7984064547422168,wirklich,4.470822889339419
-5.606267412854676,0.5734613071527779,-0.09680240404430501,-0.2906567137327739,0.8020969139841104,elektroauto wirklich,2.723377086457881
-5.295597970843016,0.22323354504044213,-0.11923316130193226,-0.3881983419100036,1.1303977929292557,wirklich heiß+en,3.15347758271261
-5.5555620598353475,0.5172362491936198,-0.10127152417195548,-0.3100552178764501,0.865894746978298,Ferrari,2.79326141231517
-5.641719652964099,0.6122104832593829,-0.09343486877282611,-0.27601367479015265,0.7543739184786387,ferrari arbeit+et,2.674725318025574
-1.2286466008292036,-1.2565218049163476,0.05015658551096411,-0.10733828438806911,0.1668147008366657,ersten,7.46277197864256
-5.764178876269998,0.740227385769868,-0.0799626423809862,-0.21705477991364674,0.5656436829778925,hochdruck erst+en,2.5089108551258894
-5.776610567027985,0.7525083445578986,-0.07840986241350431,-0.21021058025024408,0.5440596379583332,erst+en elektroauto,2.4923559898298877
-3.6712431193662587,-0.4061077041786807,-0.7553352269257605,0.19356074423062564,0.34695907543195953,Jetzt,4.8681986124734715
-5.8122503418455365,0.7867136367103256,-0.07373848005609714,-0.18955050212699237,0.4792765148095335,Italiener,2.445289189262115
-5.8122503418455365,0.7867136367103256,-0.07373848005609714,-0.18955050212699237,0.4792765148095335,jetzt italiener,2.445289189262115
-5.824081439620892,0.7977016149705753,-0.0721116560151323,-0.18233000359237872,0.45676180023041135,Premierendatum,2.4298091707210165
-5.824081439620892,0.7977016149705753,-0.0721116560151323,-0.18233000359237872,0.45676180023041135,italiener premier+en+datum,2.4298091707210165
-5.836942612885419,0.8094151198213677,-0.07029773668360896,-0.17426306374569261,0.4316820373963855,womöglich,2.4130725901839947
-5.836942612885419,0.8094151198213677,-0.07029773668360896,-0.17426306374569261,0.4316820373963855,premier+en+datum womöglich,2.4130725901839947
-3.182739527294328,-0.4809804231389494,-0.0029442040707602646,-0.2174017904986621,0.7287119172733565,Namen,5.366229639863272
-5.847256685072017,0.8186236795122364,-0.06880772865796494,-0.16762380321255024,0.4110982379365602,womöglich name+n,2.399723768335621
-5.8501148658063515,0.8211449860333433,-0.0683891273732751,-0.16575647379643482,0.4053180869529128,verraten,2.396036684299313
-5.8501148658063515,0.8211449860333433,-0.0683891273732751,-0.16575647379643482,0.4053180869529128,name+n verrat+en,2.396036684299313
-5.546310159037936,0.5068977063865279,-0.10204620733277642,-0.31341525998137054,0.8770147499691385,Alle,2.806041901634498
-5.856592280734578,0.8268082239958987,-0.06743114481331153,-0.16147953710762614,0.39209414434503853,Infos,2.3877008249777028
-5.856592280734578,0.8268082239958987,-0.06743114481331153,-0.16147953710762614,0.39209414434503853,all+e info+s,2.3877008249777028
26.01439611235424,-13.782725484771433,0.9423931338288869,0.2878910862985413,-0.26479668763920755,Wie,37.452287639273244
-4.762672814728116,0.07447661846519793,-0.19139457868270518,-0.48498948360834915,-0.3220204960072851,Auto,3.6937549230448576
-5.865698053911936,0.8346465395553668,-0.06606220129707255,-0.1553593710940899,0.3732067403535511,wie auto,2.3760311737874282
-5.344542260495363,0.430839401946991,-0.4516971035866365,-0.16657414326440187,-0.0037909225632593094,wert,3.0105489297464687
-5.8673143583290575,0.8360224045230318,-0.06581645048058635,-0.15425962561326587,0.36981721405733625,auto wert,2.3739658989225494
-5.869177099445995,0.837602139107084,-0.06553218665799146,-0.15298712830084737,0.365896902469697,Kostenlose,2.37158807479956
-5.872393034178115,0.840314416905356,-0.06503877241086406,-0.15077734446947047,0.359093189611868,Autobewertung,2.367488844143061
-5.872393034178115,0.840314416905356,-0.06503877241086406,-0.15077734446947047,0.359093189611868,kostenlos+e auto+bewertung,2.367488844143061
-5.910396154181317,0.8818615373075558,0.11193529378229194,-0.17132657618634645,-0.044312874377971455,Apple,2.316683379011369
2.025239777177182,-2.9371728118273523,0.2258866642411875,-0.9213533625398073,0.5204728395591715,Neue,11.129915953946071
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,apple neu+e,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,M5-Generation,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,neu+e m5-generation,2.2082274231684123
-0.050584406155012474,-1.9278662614830142,0.16405755858682544,0.3191927259982176,0.2004340984267484,steht,8.814090289362852
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,m5-generation steh+t,2.2082274231684123
-0.5118027025408844,-1.7625267015299388,-0.14874869661561,-0.8889871585103152,0.35614109807196753,Start,8.326460131327634
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,steh+t start,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,start apple,2.2082274231684123
-5.471648261835821,0.5934365204024523,0.09257526741143751,-0.3579779294754878,-0.38309798806174766,bereitet,2.8358673187938166
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,apple bereit+et,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,bereit+et hochdruck,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,Marktstart,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,hochdruck markt+start,2.2082274231684123
10.478742658781592,-6.721008721825455,-0.21170646215836508,0.08176884380127994,-0.369031178054973,neuen,20.36953442112367
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,markt+start neu+en,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,neu+en m5-generation,2.2082274231684123
15.082428054259932,-8.846308799812679,-0.3250691342812294,0.19742887984173715,0.11449412506669171,viele,25.43780538871574
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,m5-generation viel+e,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,Produkte,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,viel+e produkt+e,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,produkt+e sei,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,fertig,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,sei fertig,2.2082274231684123
-5.76498322968264,0.7727329229864814,0.307685520530978,-0.3297744524044593,-0.1506107285362938,Mark,2.4984168009860315
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,fertig mark,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,Gurman,2.2082274231684123
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,mark gurman,2.2082274231684123
-5.632623378975554,0.7127804462048908,0.06600845183784904,0.358684595400289,-0.025150609420326882,Bloomberg,2.6356088275638783
-6.003776596716941,0.9305029061101641,-0.041632974084759994,-0.044428785053198076,0.0372253794241294,gurman bloomberg,2.2082274231684123
25.3124392535984,-13.368598070979232,0.477686445424512,-0.5576061416963569,0.1944510808725419,Ein,36.641284255323136
